tenTram,ngay,rain,rain_max_intensity,rain_hours,rain_lag1,rain_lag2,rain_lag3,rain_lag7,rain_roll3,rain_roll7,rain_mean3,rain_mean7
Thủ Đức,2018-12-06,0.5,0.1,5,0.0,0.0,0.0,0.0,0.4999999999999857,1.3999999999999433,0.16666666666666188,0.1999999999999919
Thủ Đức,2018-12-07,0.7000000000000001,0.2,5,0.5,0.0,0.0,0.2,1.1999999999999857,1.8999999999999435,0.39999999999999525,0.27142857142856336
Thủ Đức,2018-12-08,0.0,0.0,0,0.7000000000000001,0.5,0.0,0.6000000000000001,1.1999999999999857,1.2999999999999434,0.39999999999999525,0.18571428571427764
Thủ Đức,2018-12-09,2.3000000000000003,1.1,9,0.0,0.7000000000000001,0.5,0.1,2.999999999999986,3.4999999999999436,0.9999999999999952,0.49999999999999195
Thủ Đức,2018-12-10,0.0,0.0,0,2.3000000000000003,0.0,0.7000000000000001,0.0,2.299999999999986,3.4999999999999436,0.7666666666666621,0.49999999999999195
Thủ Đức,2018-12-11,0.6000000000000001,0.2,5,0.0,2.3000000000000003,0.0,0.0,2.899999999999986,4.099999999999944,0.966666666666662,0.5857142857142776
Thủ Đức,2018-12-12,0.0,0.0,0,0.6000000000000001,0.0,2.3000000000000003,0.0,0.5999999999999859,4.099999999999944,0.1999999999999953,0.5857142857142776
Thủ Đức,2018-12-13,3.1,1.6,6,0.0,0.6000000000000001,0.0,0.5,3.699999999999986,6.699999999999944,1.2333333333333287,0.9571428571428492
Thủ Đức,2018-12-14,0.0,0.0,0,3.1,0.0,0.6000000000000001,0.7000000000000001,3.099999999999986,5.999999999999943,1.0333333333333286,0.857142857142849
Thủ Đức,2018-12-15,0.7,0.3,4,0.0,3.1,0.0,0.0,3.7999999999999856,6.699999999999943,1.266666666666662,0.9571428571428491
Thủ Đức,2018-12-16,0.3,0.3,1,0.7,0.0,3.1,2.3000000000000003,0.9999999999999858,4.699999999999943,0.3333333333333286,0.6714285714285634
Thủ Đức,2018-12-17,0.0,0.0,0,0.3,0.7,0.0,0.0,0.9999999999999858,4.699999999999943,0.3333333333333286,0.6714285714285634
Thủ Đức,2018-12-18,0.0,0.0,0,0.0,0.3,0.7,0.6000000000000001,0.2999999999999858,4.099999999999943,0.09999999999999526,0.5857142857142775
Thủ Đức,2018-12-19,0.30000000000000004,0.2,2,0.0,0.0,0.3,0.0,0.29999999999998583,4.3999999999999435,0.09999999999999527,0.6285714285714205
Thủ Đức,2018-12-20,2.2,1.3,6,0.30000000000000004,0.0,0.0,3.1,2.499999999999986,3.4999999999999436,0.8333333333333286,0.49999999999999195
Thủ Đức,2018-12-21,0.0,0.0,0,2.2,0.30000000000000004,0.0,0.0,2.499999999999986,3.4999999999999436,0.8333333333333286,0.49999999999999195
Thủ Đức,2018-12-22,0.4,0.2,3,0.0,2.2,0.30000000000000004,0.7,2.599999999999986,3.199999999999944,0.8666666666666619,0.45714285714284913
Thủ Đức,2018-12-23,0.8,0.4,4,0.4,0.0,2.2,0.3,1.199999999999986,3.699999999999944,0.3999999999999953,0.5285714285714206
Thủ Đức,2018-12-24,2.8000000000000003,2.0,7,0.8,0.4,0.0,0.0,3.9999999999999862,6.499999999999944,1.3333333333333288,0.9285714285714206
Thủ Đức,2018-12-25,9.3,5.2,13,2.8000000000000003,0.8,0.4,0.0,12.899999999999988,15.799999999999944,4.299999999999996,2.257142857142849
Thủ Đức,2018-12-26,8.8,3.4,7,9.3,2.8000000000000003,0.8,0.30000000000000004,20.899999999999988,24.299999999999944,6.966666666666662,3.4714285714285635
Thủ Đức,2018-12-27,12.3,2.8,11,8.8,9.3,2.8000000000000003,2.2,30.399999999999988,34.39999999999995,10.13333333333333,4.914285714285707
Thủ Đức,2018-12-28,15.2,1.7,20,12.3,8.8,9.3,0.0,36.29999999999998,49.599999999999945,12.099999999999994,7.085714285714277
Thủ Đức,2018-12-29,11.1,3.9,10,15.2,12.3,8.8,0.4,38.59999999999999,60.29999999999995,12.866666666666662,8.614285714285707
Thủ Đức,2018-12-30,3.0,0.9,13,11.1,15.2,12.3,0.8,29.299999999999983,62.49999999999994,9.76666666666666,8.92857142857142
Thủ Đức,2018-12-31,0.1,0.1,1,3.0,11.1,15.2,2.8000000000000003,14.199999999999985,59.79999999999995,4.733333333333328,8.542857142857136
Thủ Đức,2019-01-01,0.2,0.1,2,0.1,3.0,11.1,9.3,3.2999999999999856,50.69999999999994,1.0999999999999952,7.242857142857134
Thủ Đức,2019-01-02,7.6,2.0,14,0.2,0.1,3.0,8.8,7.899999999999985,49.49999999999994,2.6333333333333284,7.071428571428563
Thủ Đức,2019-01-03,0.1,0.1,1,7.6,0.2,0.1,12.3,7.899999999999985,37.29999999999995,2.6333333333333284,5.328571428571421
Thủ Đức,2019-01-04,0.1,0.1,1,0.1,7.6,0.2,15.2,7.799999999999986,22.199999999999942,2.599999999999995,3.1714285714285633
Thủ Đức,2019-01-05,0.0,0.0,0,0.1,0.1,7.6,11.1,0.1999999999999858,11.099999999999943,0.06666666666666193,1.5857142857142776
Thủ Đức,2019-01-06,0.0,0.0,0,0.0,0.1,0.1,3.0,0.0999999999999858,8.099999999999943,0.0333333333333286,1.157142857142849
Thủ Đức,2019-01-07,0.0,0.0,0,0.0,0.0,0.1,0.1,0.0,7.999999999999943,0.0,1.1428571428571348
Thủ Đức,2019-01-08,0.30000000000000004,0.2,2,0.0,0.0,0.0,0.2,0.29999999999998583,8.099999999999943,0.09999999999999527,1.157142857142849
Thủ Đức,2019-01-09,0.0,0.0,0,0.30000000000000004,0.0,0.0,7.6,0.29999999999998583,0.4999999999999432,0.09999999999999527,0.07142857142856332
Thủ Đức,2019-01-10,0.0,0.0,0,0.0,0.30000000000000004,0.0,0.1,0.29999999999998583,0.3999999999999432,0.09999999999999527,0.05714285714284902
Thủ Đức,2019-01-11,0.2,0.1,2,0.0,0.0,0.30000000000000004,0.1,0.1999999999999858,0.4999999999999432,0.06666666666666193,0.07142857142856332
Thủ Đức,2019-01-12,0.0,0.0,0,0.2,0.0,0.0,0.0,0.1999999999999858,0.4999999999999432,0.06666666666666193,0.07142857142856332
Thủ Đức,2019-01-13,0.1,0.1,1,0.0,0.2,0.0,0.0,0.29999999999998583,0.5999999999999432,0.09999999999999527,0.08571428571427761
Thủ Đức,2019-01-14,0.0,0.0,0,0.1,0.0,0.2,0.0,0.0999999999999858,0.5999999999999432,0.0333333333333286,0.08571428571427761
Thủ Đức,2019-01-15,0.0,0.0,0,0.0,0.1,0.0,0.30000000000000004,0.0999999999999858,0.2999999999999432,0.0333333333333286,0.042857142857134746
Thủ Đức,2019-01-16,0.0,0.0,0,0.0,0.0,0.1,0.0,0.0,0.2999999999999432,0.0,0.042857142857134746
Thủ Đức,2019-01-17,0.8,0.3,5,0.0,0.0,0.0,0.0,0.7999999999999858,1.0999999999999432,0.26666666666666194,0.15714285714284904
Thủ Đức,2019-01-18,0.0,0.0,0,0.8,0.0,0.0,0.2,0.7999999999999858,0.8999999999999433,0.26666666666666194,0.12857142857142048
Thủ Đức,2019-01-19,0.0,0.0,0,0.0,0.8,0.0,0.0,0.7999999999999858,0.8999999999999433,0.26666666666666194,0.12857142857142048
Thủ Đức,2019-01-20,0.0,0.0,0,0.0,0.0,0.8,0.1,0.0,0.7999999999999432,0.0,0.11428571428570618
Thủ Đức,2019-01-21,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.7999999999999432,0.0,0.11428571428570618
Thủ Đức,2019-01-22,0.2,0.1,2,0.0,0.0,0.0,0.0,0.1999999999999858,0.9999999999999432,0.06666666666666193,0.14285714285713474
